X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,lat,long
12868.95,40287.8128,31081,B11,OPP HQ 5TH SIB CAMP I,1.132654444,103.9437232
34876.90123,41176.53055,67341,B03,OPP BLK 204 CP,1.331685967,103.951717
29336.1319,39130.6628,54031,B03,OPP AL-MUTTAQIN MQUE,1.281578098,103.9333318
16199.4783,36880.1546,28501,B01,BLK 490,1.162775586,103.9131067
33578.5391,33068.505,81011,NIL,ALJUNIED STN,1.31994648,103.8788617
11838.8001,39157.4275,31121,B40,NIRVANA MEMORIAL GDN,1.123338505,103.9335665
28958.9335,28412.7678,5629,B03,OPP STH PT,1.27816881,103.8370275
25097.7812,47550.5909,46741,B04,SEAGATE,1.243244019,104.0089853
30297.1646,34485.59,52411,B05,BLK 105,1.290270634,103.8915943
32217.93601,36933.76,66381,B01,Blk 334,1.307640795,103.9135926
28686.3129,36258.141,51131,B18,OPP BRADDELL VIEW,1.275702251,103.907521
8580.839298,33297.2129,24521,B03,BEF TUAS AVE 5,1.093875963,103.8809129
32945.05099,41494.69699,67481,B04,,1.314214896,103.9545751
37922.69931,33240.11939,83239,B06,,1.359233482,103.8804045
29543.07,36199.9754,52029,B13,BLK 1004,1.283450471,103.9069986
32871.2872,32714.8613,80069,NIL,OPP MOHD SALLEH MQUE,1.313550402,103.875684
24564.5988,29831.8901,11511,B16,ALEXANDRA HOSP,1.238427932,103.8497785
26164.7588,47821.8685,58229,B01A,BLK 358A CP,1.252893182,104.0114235
34782.5514,32796.6009,82099,B05,CDAC BLDG,1.330835182,103.8764187
28890.4468,28358.711,5641,B02,BEF CANTONMENT RD,1.277549441,103.8365417
42952.76277,36540.04241,97169,B04,OPP EDWARDS LIFESCIENCE,1.404722769,103.910058
28610.67,41430.4854,55251,B03,COUNTRYSIDE EST,1.275016394,103.9539963
37310.52,32030.891,92211,B04,CHIJ KATONG CON (SEC),1.353697339,103.8695387
29726.5869,30240.3746,4251,B01,OPP HIGH ST CTR,1.285111121,103.8534492
30292.22154,36833.6744,53271,B03,OPP KUO CHUAN PRESBY SCH,1.290225356,103.9126928
31483.3223,38149.7769,66161,B03,OPP CROWHURST DR,1.30099684,103.9245189
35248.32404,35090.37795,70079,B06,AFT REGENT MOTORS,1.335047013,103.8970297
12666.22752,35613.35371,22451,B09,OPP BLK 643,1.130822396,103.9017237
27022.3482,44645.474,57061,B09,DIEPPE BARRACKS,1.260650691,103.9828832
18678.2089,37635.5984,43601,NIL,OPP BLK 532,1.185192147,103.919895
35173.5477,40641.447,67211,B09,BLK 208 MULTI-STOREY C.P,1.334368955,103.9469092
36272.7207,31839.331,92059,B04,BET BLKS 72/74,1.344311879,103.8678173
31914.27999,34650.076,60201,B01,LEONG BEE CT,1.304895214,103.8930726
18697.5046,42446.0927,45391,NIL,BLK 657,1.185364952,103.9631175
36213.4958,32779.4582,83319,B03,AFT LOR J TELOK KURAU,1.343776135,103.8762649
16274.9126,46921.0736,49239,B06,OPP NYEE PHOE GROUP,1.163453768,104.003324
15445.9094,34326.2574,21559,B04,CISCO RECALL,1.155961129,103.8901598
28932.41948,37960.61001,53159,B11,BLK 260,1.27792746,103.9228183
28610.261,36439.3732,53019,B02,OPP ST. THERESA'S HOME,1.275014417,103.9091494
36763.4098,35355.1658,84701,B07,BLK 151,1.348748839,103.8994093
34607.7736,40031.1606,64579,B04,BET BLKS 544/546,1.329252552,103.9414252
23063.6292,48130.2679,47039,B23,AFT VIEW RD,1.224847594,104.0141926
27481.9785,38092.2383,53079,B14,FLAME TREE PK,1.264810154,103.9240006
15394.2862,36264.5195,28091,B23,LAKESIDE STN,1.155493862,103.907575
32821.5792,32901.1959,80071,B05,XI XIU FTY BLDG,1.313100832,103.8773583
21226.6551,30990.8015,16181,B04,CTRL LIB,1.208240644,103.8601913
6363.836202,33423.0435,26069,B11,AFT TUAS AVE 16,1.073826125,103.8820431
28037.0379,46490.4083,59251,B15,OPP DARUL MAKMUR MQUE,1.269826139,103.999461
26112.2468,47386.2137,58289,B04,OPP SEMBAWANG SEC SCH (LP15),1.252418549,104.007509
22209.6779,32430.9389,19021,B05,SP SMA,1.2171306,103.8731313
41012.0001,35256.1147,84431,B10,BLK 3011,1.387171572,103.8985203
34468.8863,37321.2843,63091,B12,OPP BLK 106,1.327997457,103.9170754
21729.1835,46729.8301,46079,B05,OPP BLK 137,1.212780206,104.0016087
27247.3769,45477.7993,57081,B13,OPP BLK 713,1.262685321,103.990362
22023.0102,43598.2069,48029,B19,BEF MANDAI LAKE RD,1.215439079,103.9734708
18485.80932,42135.98205,45329,B08,OPP YEW TEE STN,1.183450587,103.9603311
31309.9196,28237.5095,3411,B04,Opp Marina Sth Pier Ter,1.299430304,103.8354527
20615.884,40078.4002,44191,B01,OPP BLK 171,1.202715004,103.9418444
6179.909698,34551.9755,25399,B09,SUMITOMO WAREHSE,1.072162577,103.8921862
30333.63269,37694.22933,54109,B04,BEF ANG MO KIO AVE 10,1.290599609,103.9204252
22700.64077,31120.5893,18129,B07,AYER RAJAH IND EST,1.221570847,103.8613576
12420.803,38627.5791,31039,B05,OPP CIVIL DEFENCE ACADEMY,1.128602094,103.9288061
23188.5368,47114.0219,46449,B04,BLK 875,1.225977814,104.0050616
32055.6165,33577.5542,60039,B06,OPP BLK 66,1.306173623,103.8834355
19192.7952,36495.5633,43731,B02,ITE BT BATOK,1.189846188,103.9096518
18017.0661,35973.2581,28621,B07,BLK 241,1.179213433,103.9049586
28349.8058,40754.6402,55349,B02,THOMSON GR,1.272657513,103.9479235
40406.802,37663.3294,76191,B03,OPP TAMPINES REG LIB,1.381697684,103.9201508
34651.193,41557.1588,67449,B03,BLK 323B,1.329644578,103.9551371
42496.7625,34596.4261,96271,B03,OPP GLOBAL LOGISTICS CTR,1.40059938,103.8925929
37424.9412,33669.2175,83099,B14,AFT PERPETUAL SUCCOUR CH,1.354731858,103.8842602
40506.4717,39895.7454,77199,B14,OPP BLK 500A,1.382598237,103.9402107
35658.3967,38274.7241,64229,B10,LP 93,1.338754647,103.925643
20624.3761,31268.1154,17389,B04A,OPP WEST BAY RESORT CONDO,1.202793815,103.862683
27435.2038,38455.7029,53089,B16,FABER GDN,1.264387024,103.9272664
20871.7987,39756.7411,44219,B04,BET BLKS 139/140,1.205029518,103.9389543
38471.86834,35681.3708,84619,B20,BLK 726,1.364199436,103.9023409
42928.8645,38367.6781,97101,B39,BEF JLN MARIAM,1.404506041,103.9264808
21405.6837,46447.1989,46589,B07,BLK 146,1.209854756,103.9990691
18545.2285,36350.799,43511,B07,BT BATOK SWIM CPLX,1.183989858,103.908351
27653.3783,45040.7054,59541,B06,OPP KHATIB CAMP,1.266357278,103.9864348
10077.8378,33586.2822,24249,B06,ROTARY SCREENS,1.107414263,103.8835103
31175.2501,37015.7344,66021,B07,NEW TECH PK,1.298211096,103.9143289
35554.51895,34992.34172,71089,B03,OPP EUNOS TECHNOLINK,1.337816153,103.8961489
15693.6534,32859.0725,21079,B16,OPP JURONG ABATTOIR,1.158201875,103.8769772
17345.50254,33621.1199,20129,B26,BET BLKS 50/51,1.173140512,103.8838245
39486.342,35883.427,75061,B25,OPP BEDOK REFORM TRG CTR,1.373373914,103.9041568
12840.357,32495.779,22401,B07,AFT SHIPYARD RD,1.132397692,103.8737127
34249.30411,39110.14709,64521,B01A,,1.326011036,103.9331492
29207.5743,34301.7278,50169,NIL,OPP BALESTIER CTR,1.280416804,103.889942
12719.304,32850.65,22399,B08,Aft Jln Buroh,1.131302884,103.8769011
29362.554,45201.5085,59411,B06,BLK 356,1.281814322,103.9878806
19240.8067,36510.4893,43739,B01,OPP ITE BT BATOK,1.190280383,103.909786
38108.2958,31937.6869,93171,B15,OPP ISLAND RESORT S'PORE,1.360912151,103.8687013
6280.2336,35661.3394,25499,B06,SUPER CONTINENTAL,1.073069663,103.9021535
24149.8093,48613.5848,47069,B17,NORTHTECH,1.234670279,104.018536
22847.4412,28959.2113,15219,B12,PASIR VIEW PK,1.222898592,103.8419373
25135.55767,33273.77358,11119,B06,OPP FARRER RD STN,1.243591109,103.8807048
37383.0569,32204.3112,92081,B09,ST PATRICK'S SEC SCH,1.354353313,103.871097
31777.52711,32451.86619,80011,B03,OPP SRI MANMATHA K TP,1.303658863,103.8733207
40363.0691,33566.6223,84661,B03,BLK 172,1.381303247,103.8833388
27925.9069,33368.6681,40111,B13,CITY TWRS,1.268826029,103.8815579
18017.6993,38205.6094,43681,B07,BT BATOK HOME FOR THE AGED,1.179218568,103.9250164
31013.6979,34688.5347,52089,B03,OPP BLK 195,1.296750663,103.893418
29341.5095,31297.0085,8057,B04,DHOBY GHAUT STN,1.281628523,103.8629435
21204.1522,46002.5176,46499,B08,OPP BLK 402,1.208032425,103.9950734
16874.0388,36944.4714,28121,B03,OPP TRACK 18,1.168876057,103.9136847
35234.6562,39385.4141,64059,B34,BLK 355,1.334922096,103.935623
24619.494,48821.4879,47079,B15,OPP BRITISH AMERICAN TOBACCO,1.23891779,104.0204043
20673.9371,32589.5077,17259,B04,BLK 408,1.203241873,103.8745559
27497.40294,37699.74747,53061,B09,THOMSON VIEW CONDO,1.264949769,103.920474
37195.2118,33285.1795,83191,B08,BEF FRANKEL DR,1.352654338,103.8808093
37499.9116,32556.2687,93051,B11,AFT DUNBAR WALK,1.355410054,103.8742596
44513.8765,41480.3657,99101,B04,GOVT CHALETS,1.418838996,103.9544516
31178.5912,33602.6383,60121,B11,BOON KENG STN,1.298242113,103.8836608
32099.8329,33634.2027,60031,B05,BLK 66,1.30657349,103.8839446
28970.5512,45977.58093,59389,B11,OPP BLK 314,1.278268767,103.9948537
34350.2446,33210.2403,81051,B13,SIMS VILLE,1.326925486,103.8801354
41423.9755,39706.3041,78109,B12,DOWNTOWN EAST,1.390895875,103.9385088
18817.58201,39936.84599,44129,B01,OPP BLK 113,1.18645186,103.9405719
34228.9767,39251.6946,64399,B03,BLK 512,1.325827151,103.9344211
22265.16699,29475.52757,16011,B17,OPP HAW PAR VILLA,1.217632687,103.8465764
12552.1799,32234.1111,23381,B01A,PLANT ENGRG,1.129791549,103.8713616
9900.409299,32962.2156,24089,B01,AFT GUL AVE,1.10580975,103.8779032
17157.47344,33347.8215,29039,B03,OPP S'PORE WOOD IND,1.171440085,103.8813688
21831.6033,32203.2289,19061,B08,AYER RAJAH TELECOMS,1.213711455,103.8710852
34035.0343,41121.2563,67309,B02,OPP BLK 305 CP,1.32407246,103.95122
16724.3709,36395.2876,28461,B07,BLK 347,1.167522651,103.9087503
31202.641,44023.3111,68139,B10,BLK 532,1.29845599,103.977295
30187.7695,31034.5542,1019,B04,BRAS BASAH CPLX,1.289281827,103.8605853
18079.836,38554.8599,43679,B07,BLK 402,1.179780404,103.9281544
12485.9916,34432.5711,23189,B09,BEF FIRST LOKYANG RD,1.129192637,103.8911145
21760.6322,47532.9913,46139,B04,AFT RIVERSIDE RD,1.213064155,104.0088252
29738.6037,28401.388,3239,B02,SHENTON WAY TER,1.285219874,103.8369252
14406.1033,32498.4507,21099,B01,JURONG PIER CHECK-POINT,1.146557763,103.8737369
38361.0676,32804.5196,93071,B01,CRESCENDO BLDG,1.363198001,103.8764904
20296.1383,46486.5182,46041,B37,OPP SRI ARASAKESARI TP,1.199820431,103.9994217
39204.3144,34431.1921,84351,B01,BEDOK CTRL PO,1.370823711,103.8911074
27628.3418,31619.1262,13199,B02,OPP PATERSON LODGE,1.266135202,103.8658376
28549.87,44579.4066,59379,B03,OPP CHUNG CHENG HIGH SCH,1.274465051,103.9822904
19992.2325,32813.0926,20011,B16,BLK 506,1.197076743,103.8765647
31796.2475,36209.2946,66071,B04,OPP PUB RECREATION CLUB,1.303827396,103.9070829
29829.25,35451.2484,52271,B05,JACKSON SQ,1.286038766,103.900271
28862.01,28667.4493,5519,B01,OPP MARITIME HSE,1.277292263,103.8393159
30263.1859,35191.7257,52281,B01,BLK 68,1.289963188,103.8979392
17287.58114,33610.43967,20121,B21,OPP BLK 51,1.172616693,103.8837285
27372.13975,30311.70377,10231,B05,OPP BLK 79,1.263818322,103.85409
28553.2638,44397.4422,59439,B03,BLK 858,1.274495838,103.9806554
12837.3049,40203.6117,31089,B12,HQ 5TH SIB CAMP I,1.132368286,103.9429667
39098.3202,33217.7319,84159,B03,HITACHI CONSUMER PRODUCTS,1.369865378,103.8802036
38686.4676,35115.1949,84411,B02,BLK 526,1.366140336,103.8972535
26189.3637,47802.7821,58221,B02A,BLK 339 CP,1.253115711,104.011252
12391.2807,35215.3975,22479,B02,AFT PIONEER RD NTH,1.128335955,103.8981481
29263.6438,29277.5921,5269,B07,MAXWELL RD FC,1.28092448,103.8447982
24774.3535,47793.0962,46731,B02,YEW HUAT SCAFFOLDING WORK,1.240318919,104.0111641
46086.9376,41281.7754,95089,B03,OPP CHANGI BEACH CP 5,1.433065254,103.9526678
18575.50267,33336.5714,20141,B17,OPP BLK 408,1.184264252,103.881268
36844.51194,42660.85157,65311,NIL,OASIS STN,1.349479611,103.9650554
24541.2615,30206.26332,11021,B01,AFT QUEENSTOWN NPC HQ,1.238216854,103.8531424
36938.6016,33778.6991,83321,B01,KEMBANGAN STN,1.350333556,103.8852438
43057.02236,37928.23548,98311,B01,BEF MARIAM WALK,1.405665208,103.9225321
32237.65932,42687.81414,68111,B13,BEF SELETAR CAMP G,1.307816965,103.9652955
39504.2634,36351.3501,75229,B07,TEMASEK POLY EAST G,1.373535859,103.9083614
24707.2042,31153.066,11159,B08,AFT CH OF OUR SAVIOUR,1.239717504,103.8616496
26267.4107,30068.8576,10489,B01,BLK 73,1.253827555,103.8519079
18778.9642,32682.1907,20341,B07,PAN TECH IND CPLX,1.186104383,103.8753884
38715.8035,34723.0207,84329,B07,BLK 414,1.366405731,103.8937296
30672.1445,32442.6618,7231,B03,BEF TAI HOE HOTEL,1.293662176,103.8732378
12486.4696,38972.0946,31041,B04,BEF MUSLIM CEMY PATH 7,1.129195856,103.9319016
14124.1943,36344.3538,21391,B06,RIVER VALLEY HIGH SCH,1.144007576,103.908292
29130.4758,38645.8734,54011,B01,BLK 207,1.279718387,103.9289757
35049.80169,32440.82625,82121,B03,DUNMAN VIEW,1.333252153,103.8732219
29243.9457,40687.5704,55301,B03,ANG MO KIO POLICE DIV HQ,1.280743812,103.9473212
32126.47099,34366.996,60071,B02,KOLAM AYER IND EST,1.306814253,103.890529
30956.545,35530.6626,52391,B03,OPP BLK 231,1.2962336,103.9009849
46344.4472,40369.3129,95141,B07,AFT CARGO BLDG D,1.435394488,103.9444686
16923.7699,36933.5589,28129,B04,AFT TRACK 18,1.169325811,103.9135867
18573.60924,46368.43279,49169,B03,TONG SENG CONCRETE LTD,1.184242602,103.9983598
23446.1033,46588.446,46661,B01,OPP BLK 896B,1.228307447,104.0003393
21242.39311,34004.91693,12079,B10,OPP BIK 116,1.208382568,103.8872736
36822.84325,42709.16473,65319,NIL,OASIS STN,1.349283624,103.9654895
16549.469,37245.6914,28139,B06,AFT TRACK 22,1.165940683,103.9163911
30016.3104,35016.692,52251,B01,CHUNG HWA FREE CLINIC,1.287730574,103.8963664
30894.44799,30438.18651,2089,NIL,PAN PACIFIC HOTEL,1.295672831,103.8552267
32881.5242,34778.9058,70111,B05,OPP CENCON BLDG,1.313642596,103.8942304
36383.7642,42134.6014,65161,B04,BLK 173B,1.345313036,103.9603265
41819.6693,37327.4473,76411,B01,NGEE ANN SEC SCH,1.394475245,103.9171331
15175.3414,34416.938,21469,B02,BEF CHIA PING RD,1.153514189,103.8909745
17995.1158,38509.6792,43671,B08,OPP DUNEARN SEC SCH,1.179014239,103.9277484
40664.9814,37490.4712,76151,B07,BLK 237,1.38403262,103.9185976
34100.1915,40199.424,64441,B04,HOUGANG G. SHOP MALL,1.3246621,103.9429369
22632.352,29942.0777,15119,B05,LP 36,1.220953357,103.8507685
23897.9795,46131.8132,47571,B04,BLK 618,1.232394297,103.9962366
8702.316501,33064.4426,24209,B02,AFT GUL LANE,1.094974594,103.8788215
34979.6309,31567.5881,91071,B17,BEF TG KATONG RD,1.332617669,103.8653754
30245.0273,39111.28308,54271,B13,BLK 586,1.289797823,103.933158
28724.63801,39070.184,54229,B22,ANG MO KIO PR SCH,1.276047991,103.9327882
13160.10777,39376.73751,31169,B31,,1.135287874,103.9355374
30479.5178,31084.8865,1639,B02,BEF BEACH RD,1.291920291,103.8610376
31352.53499,39301.17099,54511,B01,BLK 5028,1.29981365,103.9348646
18261.6214,34977.7536,28059,0,Before Toh  Guan Road,1.181425323,103.896014
26634.7207,48068.6414,58119,B06A,BLK 502A,1.25714318,104.0136411
46316.5429,40375.1448,95149,B08,BEF CARGO BLDG D,1.43514213,103.944521
29360.1623,45774.6027,59399,B09,OPP BLK 367,1.281792374,103.99303
45925.6727,39503.2259,95049,B04,SATS CARGO TER,1.431607617,103.9366858
20101.3991,33277.548,17051,B06,BLK 436,1.198063938,103.8807379
28197.1697,45938.209,59091,B13,BLK 154,1.271274626,103.9944994
15202.7049,32962.2274,21139,B14,AFT JURONG PORT RD,1.153761891,103.877904
41243.5007,34139.689,85031,B03,EXCELSIOR GDNS,1.389265436,103.8884884
6046.484697,34106.5011,26099,B03,BEF TUAS AVE 13,1.070956002,103.8881837
29434.4678,41081.4206,55221,B02,OPP SMRT BUSES AMK DEPOT,1.282466663,103.9508601
18540.9206,40271.5376,44479,B02,BLK 206,1.183949715,103.943579
20295.8308,33343.3019,17189,B18,BLK 317,1.1998223,103.8813287
34083.3649,34381.126,70191,B03,MACPHERSON SEC SCH,1.324511699,103.8906564
37874.5484,33499.046,83251,B08,BEF JALAN KHAIRUDDIN,1.358797975,103.8827311
27569.7382,40091.8464,56191,B54,TEACHERS' HOUSING EST,1.265603127,103.9419677
45317.8671,33055.0678,96219,B01,TANAH MERAH FERRY TER,1.426112736,103.878743
29995.3913,37820.1948,54531,B08,MRT BISHAN DEPOT,1.287540637,103.921557
38340.2825,34752.0956,84371,B03,BLK 546,1.363009648,103.8939907
17284.92214,35146.37723,28259,B12,OPP S'PORE SCIENCE CTR,1.172592361,103.8975289
8170.247999,34394.6338,25161,B07,TOYOCHEM INK,1.090162543,103.8907729
34619.59943,38851.1377,64011,B29,NAUNG RESIDENCE,1.329359945,103.930822
29967.2615,34475.625,52409,B04,OPP BLK 102,1.287287109,103.8915047
35137.9556,41930.2682,67439,B04,BLK 291A,1.334046508,103.9584899
16989.9514,36280.9938,28459,B06,OPP PARC OASIS,1.169924495,103.9077234
17808.0169,33784.4884,20211,B03,BLK 41,1.177323304,103.8852924
27644.0438,28999.787,10069,B04,OPP BLK 140,1.266277395,103.842302
36071.8957,31701.2141,92049,B02,PARKWAY PARADE,1.342495706,103.8665762
35281.37685,43367.08162,65601,NIL,SUMANG STN EXIT B,1.33534286,103.9714005
10750.0271,33648.8488,24631,B01,OPP S'PORE PLASTIC,1.113493303,103.8840726
32454.7743,39216.1208,66101,B01,BLK 516,1.309781929,103.9341008
30808.552,35267.6596,52481,B02,TOA PAYOH POLYCLINIC,1.294895267,103.8986216
34442.5916,40849.3465,67461,B02A,AFT SENGKANG EAST AVE,1.327758373,103.9487769
33095.1521,39683.2361,64491,B06,CTRL PL,1.315573097,103.9382983
38199.6809,35611.2666,84621,B17,OPP BLK 716,1.36173789,103.9017109
35238.99052,43359.30285,65609,NIL,SUMANG STN EXIT A,1.334959538,103.9713306
41016.6961,38004.3746,76361,B07,BLK 430,1.387213227,103.9232155
29149.1469,41268.9112,55031,B46,OPP NCS HUB,1.279886248,103.9525447
27257.7123,31293.1809,13179,B04,OPP LUCKY TWR,1.262783394,103.8629089
28689.7822,44142.7635,59449,B02,OPP NAVAL BASE PR SCH,1.275730589,103.978367
46015.988,41316.8978,95071,B06,CHANGI BEACH CP 4,1.432423596,103.9529834
14021.8981,46026.4762,34019,B10,AFT LIM CHU KANG LANE 4,1.143078834,103.995285
22944.7277,29495.3352,15099,B09,NATL LEADERSHIP INST,1.223778397,103.8467544
32017.8007,36065.9805,66089,B01,S'PORE POWER TRG INST,1.305831082,103.9057952
15375.2021,33094.3673,21149,B06,JURONG IND SVC CTR,1.155321878,103.8790913
20386.96066,38415.2904,43151,B02,OPP GLENDALE PK CONDO,1.200645259,103.9269011
17761.2803,36871.7775,43341,B06,PRINCESS E PR SCH,1.176899976,103.9130318
27498.76651,48918.71691,58191,B04,AFT WELLINGTON RD,1.264956724,104.0212798
30815.561,31757.2503,1129,B10,OPP STAMFORD PR SCH,1.294959274,103.8670791
40319.9552,35417.7675,84271,B06,OPP GOLDBELL SVC CTR,1.380912929,103.8999727
19616.1505,43709.5292,45229,B31,BEF WOODLANDS RD,1.193672285,103.97447
19323.8017,43092.1979,45171,B06,AFT RAILWAY CROSSING,1.191028671,103.9689231
38032.1137,33473.2884,83269,B03,OPP OPERA ESTATE PRI SCH,1.360222944,103.8824997
29991.7941,30453.1618,2031,B01,OPP THE ADELPHI,1.287509546,103.8553612
24963.5675,49573.8921,47091,B03,AFT SENOKO RD,1.242028964,104.027165
19411.2194,40069.0089,44271,B01,BEF BLKS 13/14,1.191820455,103.9417596
16814.6524,36064.8033,28341,B15,CHINESE GDN STN,1.168339204,103.9057809
17710.1807,39859.8081,44081,B04,BLK 296A,1.176436947,103.9398793
29035.3942,40847.5563,55179,B14,OPP CASTLE GREEN,1.278857685,103.9487586
44803.5442,41498.6195,99119,B01,OPP CHANGI GOLF CLUB,1.421458631,103.9546157
41571.1967,36501.89409,96131,B02,,1.392228404,103.9097148
34422.9315,34769.5048,70091,B01,OPP TRAFFIC POLICE,1.327582533,103.8941463
42594.2215,38214.0002,98081,B37,AFT JLN BATALONG,1.401479709,103.9250997
24411.9811,48496.9607,46719,B04,GIVAUDAN S'PORE,1.237041331,104.0174882
20279.39803,40221.13448,44639,B02,BT PANJANG PLAZA,1.199671895,103.9431267
18577.95811,46186.51971,49089,B03,ECON MACHINERY,1.184282028,103.9967253
18881.1623,38291.5156,43581,B05,BLK 347,1.187027394,103.9257885
22333.2199,33111.6563,12141,B01,OPP HENRY PK,1.218247773,103.8792477
10744.15604,34702.41848,23081,B12,OPP S'PORE DISCOVERY CTR,1.113440028,103.8935387
42030.49257,37817.90094,76249,B14,BLK 370,1.396381691,103.9215403
27891.2965,31656.5062,9022,B01,OPP ORCHARD STN,1.268513267,103.8661735
15341.2107,33058.664,21141,B05,AFT JLN BUROH,1.155014476,103.8787705
29512.2695,28515.0112,3218,B05,OPP MAS BLDG,1.283172985,103.8379462
20007.5727,37714.6079,43289,B01,HILLVIEW HSE,1.197214419,103.9206053
34455.50138,38135.14717,63139,B04,AFT AN-NAEEM MQUE,1.327876149,103.9243884
45554.6486,41450.4653,99171,B10,CHANGI BEACH CP 2,1.428251356,103.9541834
32381.6953,37324.5938,66371,B03,BLK 261,1.309121659,103.9171045
12134.9746,35161.8068,23049,B03,JURONG CAMP,1.126018022,103.8976665
31600.2984,38987.0988,66241,B01,HEMSLEY AVE,1.302054444,103.9320426
27177.5001,48968.832,58189,B01,OPP SEMBAWANG DRUG REHAB CTR,1.262051286,104.0217299
19449.3969,37056.564,43431,B06,OPP BLK 242,1.192166658,103.9146925
7064.564403,35183.6133,25091,B01,SEO ENG JOO FROZEN FOOD,1.080162976,103.8978615
32647.4908,36199.0072,62091,B08,OPP BARTLEY TERR,1.311525737,103.9069907
34997.4579,40986.7731,67209,B01,BLK 203,1.332776318,103.950012
31077.65399,30353.41599,2171,B04,OPP THE RITZ-CARLTON,1.297329688,103.8544651
15498.00489,34697.81845,21181,B03,OPP BLK 161,1.156432193,103.8934983
23811.847,48462.9108,47051,B20,AFT W'LANDS IND PK E4,1.231613976,104.0171819
19739.7251,35969.7313,43621,B04,OPP PARKVIEW APTS,1.194792557,103.9049273
12127.2744,34101.6353,23109,B03,AFT THIRD LOK YANG RD,1.12594858,103.888141
12784.679,32350.017,22091,B02,AFT JLN SAMULUN,1.131894177,103.872403
18063.4352,35843.3958,28639,B06,BLK 288E,1.179632809,103.9037918
